Amount,Description,Transaction_ID
12203115.0,VAT Opening (Sale) - PBZ-23-05986 - Nagyhegyesi TAKARMÁNY Kft.,1304
57671120.0,VAT Opening (Sale) - PBZ-23-05992 - Bonafarm-Bábolna Takarmány Kft.,1305
10653766.0,VAT Opening (Sale) - PBZ-23-06009 - Agrifirm Magyarország Zrt.,1306
1092987.0,VAT Opening (Sale) - PBZ-23-06017 - Agrofeed Kft.,1307
5556568.0,VAT Opening (Sale) - PBZ-23-06057 - Agrifirm Magyarország Zrt.,1308
2821750.0,VAT Opening (Sale) - PBZ-23-06068 - Agrifirm Magyarország Zrt.,1309
5723382.0,VAT Opening (Sale) - PBZ-23-06073 - Agrifirm Magyarország Zrt.,1310
388316677.0,VAT Opening (Sale) - PBZ-23-06077 - MOL Nyrt.,1311
53779580.0,VAT Opening (Sale) - PBZ-23-06177 - MOL Nyrt.,1312
7742834.0,VAT Opening (Sale) - PBZ-23-06093 - Déli-Farm Kft.,1313
1704950.0,VAT Opening (Sale) - PBZ-23-06108 - Déli-Farm Kft.,1314
971039.0,VAT Opening (Sale) - PBZ-23-06137 - Agrár-Feed Kft.,1315
5639783.0,VAT Opening (Sale) - PBZ-23-05844 - Agrofeed Kft.,1316
12016435.0,VAT Opening (Sale) - PBZ-23-05847 - Agrofeed Kft.,1317
7795717.0,VAT Opening (Sale) - PBZ-23-05863 - Agrofeed Kft.,1318
5655948.0,VAT Opening (Sale) - PBZ-23-05868 - Agrofeed Kft.,1319
17425030.0,VAT Opening (Sale) - PBZ-23-05880 - Neofeed Kft.,1320
3111398.0,VAT Opening (Sale) - PBZ-23-05923 - Agrofeed Kft.,1321
2779151.0,VAT Opening (Sale) - PBZ-23-05927 - Agrofeed Kft.,1322
31474430.0,VAT Opening (Sale) - PBZ-23-06098 - Bonafarm-Bábolna Takarmány Kft.,1323
10425029.0,VAT Opening (Sale) - PBZ-23-06106 - Agrifirm Magyarország Zrt.,1324
507492.0,VAT Opening (Sale) - PBZ-23-06114 - Agrofeed Kft.,1325
2543061.0,VAT Opening (Sale) - PBZ-23-06115 - Bonafarm-Bábolna Takarmány Kft.,1326
340430266.0,VAT Opening (Sale) - PBZ-23-06156 - MOL Nyrt.,1327
338398348.0,VAT Opening (Sale) - PBZ-23-06230 - MOL Nyrt.,1328
5490070.0,VAT Opening (Sale) - PBZ-23-06260 - Aufwind Schmack Első Biogáz Szolgáltató Kft.,1329
2624999.0,VAT Opening (Sale) - PBZ-23-05997 - Agrofeed Kft.,1330
26706210.0,VAT Opening (Sale) - PBZ-23-06013 - Neofeed Kft.,1331
5136286.0,VAT Opening (Sale) - PBZ-23-06039 - Agrofeed Kft.,1332
3104083.0,VAT Opening (Sale) - PBZ-23-06061 - Agrofeed Kft.,1333
1577150.0,VAT Opening (Sale) - PBZ-23-06095 - Agrofeed Kft.,1334
2365718.0,VAT Opening (Sale) - PBZ-23-06099 - Agrofeed Kft.,1335
8761659.0,VAT Opening (Sale) - PBZ-23-06113 - Neofeed Kft.,1336
1905.0,VAT Opening (Sale) - PBZ-23-05681 - Mizsetáp Kft.,1337
2421.0,VAT Opening (Sale) - PBZ-23-05679 - Nagyhegyesi TAKARMÁNY Kft.,1338
1905.0,VAT Opening (Sale) - PBZ-23-05985 - Bábolna Brojler Kft.,1339
1905.0,VAT Opening (Sale) - PBZ-23-05988 - Bábolna Brojler Kft.,1340
2441.0,VAT Opening (Sale) - PBZ-23-05871 - Nagyhegyesi TAKARMÁNY Kft.,1341
1905.0,VAT Opening (Sale) - PBZ-23-06092 - Bábolna Brojler Kft.,1342
2424.0,VAT Opening (Sale) - PBZ-23-05986 - Nagyhegyesi TAKARMÁNY Kft.,1343
1147953.0,VAT Opening (Sale) - PBZ-23-06261 - Pannonia Solar Zrt.,1344
6551506.0,VAT Opening (Sale) - PBZ-23-05895 - De Heus a.s.,1345
7361225.0,VAT Opening (Sale) - PBZ-23-05848 - By-Product s.r.o.,1346
3488025.0,VAT Opening (Sale) - PBZ-23-05891 - By-Product s.r.o.,1347
18407271.0,VAT Opening (Sale) - PBZ-23-05892 - By-Product s.r.o.,1348
7948000.0,VAT Opening (Sale) - PBZ-23-05903 - By-Product s.r.o.,1349
14399954.0,VAT Opening (Sale) - PBZ-23-05987 - By-Product s.r.o.,1350
1166109.0,VAT Opening (Sale) - PBZ-23-06034 - By-Product s.r.o.,1351
17171355.0,VAT Opening (Sale) - PBZ-23-06036 - By-Product s.r.o.,1352
10856381.0,VAT Opening (Sale) - PBZ-23-06000 - De Heus a.s.,1353
1126642.0,VAT Opening (Sale) - PBZ-23-06121 - By-Product s.r.o.,1354
122729339.0,VAT Opening (Sale) - PBZ-23-06091 - R+H  Hall,1355
4979535.0,VAT Opening (Sale) - PBZ-23-06262 - R+H  Hall,1356
6551506.0,VAT Opening (Sale) - PBZ-23-05895 - De Heus a.s.,1357
7361225.0,VAT Opening (Sale) - PBZ-23-05848 - By-Product s.r.o.,1358
3488025.0,VAT Opening (Sale) - PBZ-23-05891 - By-Product s.r.o.,1359
18407271.0,VAT Opening (Sale) - PBZ-23-05892 - By-Product s.r.o.,1360
7948000.0,VAT Opening (Sale) - PBZ-23-05903 - By-Product s.r.o.,1361
14399954.0,VAT Opening (Sale) - PBZ-23-05987 - By-Product s.r.o.,1362
1166109.0,VAT Opening (Sale) - PBZ-23-06034 - By-Product s.r.o.,1363
17171355.0,VAT Opening (Sale) - PBZ-23-06036 - By-Product s.r.o.,1364
10856381.0,VAT Opening (Sale) - PBZ-23-06000 - De Heus a.s.,1365
1126642.0,VAT Opening (Sale) - PBZ-23-06121 - By-Product s.r.o.,1366
122729339.0,VAT Opening (Sale) - PBZ-23-06091 - R+H  Hall,1367
4979535.0,VAT Opening (Sale) - PBZ-23-06262 - R+H  Hall,1368
1368543.83,Invoice PBZ-24-00345,1369
75682.0,Credit Memo PBZ-24-00230,1370
35418.0,Credit Memo PBZ-24-00231,1371
150266.0,Credit Memo PBZ-24-00232,1372
363139.0,Credit Memo PBZ-24-00233,1373
427269.0,Credit Memo PBZ-24-00234,1374
109618.02,Credit Memo PBZ-24-00669,1375
12700.0,Invoice PBZ-24-00002,1376
1368543.83,Credit Memo PBZ-24-00366,1377
1368543.83,Credit Memo PBZ-24-00373,1378
1368543.83,Invoice PBZ-24-00367,1379
1368543.83,Invoice PBZ-24-00374,1380
840373.16,Order SOETH24-00112,1381
17505.4,Invoice PBZ-24-00001,1382
909746.6,Invoice PBZ-24-00003,1383
1394664.15,Invoice PBZ-24-00004,1384
784831.7,Invoice PBZ-24-00005,1385
19488.6,Invoice PBZ-24-00029,1386
5623.2,Invoice PBZ-24-00031,1387
20322.0,Invoice PBZ-24-00035,1388
3043.2,Invoice PBZ-24-00039,1389
940.54,Invoice PBZ-24-00042,1390
2790535.0,Invoice PBZ-24-00056,1391
2944185.0,Invoice PBZ-24-00059,1392
8494878.0,Invoice PBZ-24-00060,1393
9858070.0,Invoice PBZ-24-00061,1394
832919.0,Invoice PBZ-24-00077,1395
35147.54,Invoice PBZ-24-00245,1396
9941.1,Invoice PBZ-24-00030,1397
688489.8,Invoice PBZ-24-00019,1398
784831.7,Credit Memo PBZ-24-00015,1399
688489.8,Credit Memo PBZ-24-00018,1400
435000.0,Invoice PBZ-24-00387,1401
20187.0,Invoice PBZ-24-00388,1402
1497.0,Invoice PBZ-24-00389,1403
140000.0,Invoice PBZ-24-00390,1404
20187.0,Invoice PBZ-24-00599,1405
20187.0,Credit Memo PBZ-24-00598,1406
784831.7,Invoice PBZ-24-00017,1407
5008.89,Invoice PBZ-24-00653,1408
2200752.0,Order SODDG24-00159,1409
9941.1,Order SODDG24-00225,1410
20322.0,Order SOOIL24-00026,1411
6688880.0,Order SOOIL24-00037,1412
655842.0,Order SOWDG24-00061,1413
3043.2,Order SOWDG24-00063,1414
784005.71,Order SOETH24-00302,1415
866804.2,Order SOB6524-00015,1416
35147.54,Order SODDG24-00109,1417
304384.05,Invoice PBZ-24-00009,1418
17050.0,Invoice PBZ-24-00010,1419
24294.6,Invoice PBZ-24-00025,1420
4814.68,Invoice PBZ-24-00037,1421
14810.46,Invoice PBZ-24-00038,1422
4650.9,Invoice PBZ-24-00041,1423
6017136.0,Invoice PBZ-24-00062,1424
8437055.0,Invoice PBZ-24-00064,1425
2517648.0,Invoice PBZ-24-00067,1426
2819400.0,Invoice PBZ-24-00068,1427
10109119.0,Invoice PBZ-24-00070,1428
6597472.0,Invoice PBZ-24-00073,1429
1369981.0,Invoice PBZ-24-00076,1430
3198844.0,Invoice PBZ-24-00080,1431
9281351.0,Invoice PBZ-24-00081,1432
2258314.0,Invoice PBZ-24-00092,1433
141876.0,Invoice PBZ-24-00204,1434
276876.0,Invoice PBZ-24-00205,1435
15624.0,Invoice PBZ-24-00208,1436
887298.23,Invoice PBZ-24-00228,1437
6592.82,Invoice PBZ-24-00079,1438
28433.75,Invoice PBZ-24-00099,1439
71046.0,Invoice PBZ-24-00206,1440
141876.0,Credit Memo PBZ-24-00207,1441
10415.41,Credit Memo PBZ-24-00670,1442
6309825.0,Invoice PBZ-24-00071,1443
141876.0,Invoice PBZ-24-00209,1444
2518775.0,Order SODDG24-00083,1445
212922.0,Order SODDG24-00136,1446
4966866.0,Order SODDG24-00139,1447
2220000.0,Order SODDG24-00141,1448
6643350.0,Order SODDG24-00142,1449
4814.68,Order SODDG24-00153,1450
698660.02,Order SOETH24-00021,1451
4650.9,Order SOWDG24-00051,1452
7308150.0,Order SOOIL24-00061,1453
292500.0,Order SODDG24-00050,1454
5191.2,Order SODDG24-00078,1455
24725.0,Order SOB6524-00002,1456
5423.84,Invoice PBZ-24-00006,1457
17578.4,Invoice PBZ-24-00007,1458
5428.2,Invoice PBZ-24-00008,1459
310096.42,Invoice PBZ-24-00011,1460
7044.0,Invoice PBZ-24-00012,1461
7044.0,Invoice PBZ-24-00013,1462
7020.0,Invoice PBZ-24-00014,1463
30492.0,Invoice PBZ-24-00023,1464
36996.7,Invoice PBZ-24-00036,1465
10156.84,Invoice PBZ-24-00040,1466
12627.2,Invoice PBZ-24-00043,1467
4738.56,Invoice PBZ-24-00044,1468
12919.0,Invoice PBZ-24-00045,1469
5341.6,Invoice PBZ-24-00046,1470
20064.0,Invoice PBZ-24-00047,1471
1342.92,Invoice PBZ-24-00048,1472
8215.2,Invoice PBZ-24-00051,1473
16084.6,Invoice PBZ-24-00052,1474
6286386.0,Invoice PBZ-24-00055,1475
2377074.0,Invoice PBZ-24-00058,1476
7325208.0,Invoice PBZ-24-00065,1477
10115131.0,Invoice PBZ-24-00066,1478
2652852.0,Invoice PBZ-24-00082,1479
9740113.0,Invoice PBZ-24-00083,1480
2647239.0,Invoice PBZ-24-00084,1481
10078720.0,Invoice PBZ-24-00085,1482
8565774.0,Invoice PBZ-24-00086,1483
3165199.0,Invoice PBZ-24-00087,1484
9897948.0,Invoice PBZ-24-00088,1485
2536889.0,Invoice PBZ-24-00089,1486
2823210.0,Invoice PBZ-24-00090,1487
9853392.0,Invoice PBZ-24-00094,1488
1465650.0,Invoice PBZ-24-00095,1489
972839.25,Invoice PBZ-24-00104,1490
858888.32,Invoice PBZ-24-00106,1491
761811.71,Invoice PBZ-24-00119,1492
761811.71,Credit Memo PBZ-24-00224,1493
747.0,Credit Memo PBZ-24-00622,1494
746.4,Credit Memo PBZ-24-00623,1495
759306.0,Invoice PBZ-24-00225,1496
5642.2,Invoice PBZ-24-00654,1497
1997550.0,Order SODDG24-00138,1498
4949910.0,Order SODDG24-00150,1499
761811.71,Order SOETH24-00184,1500
8215.2,Order SOGRW24-00001,1501
16084.6,Order SOGRW24-00017,1502
7774720.0,Order SOOIL24-00038,1503
7793660.0,Order SOOIL24-00056,1504
4738.56,Order SOWBF24-00009,1505
12919.0,Order SOWDG24-00030,1506
10156.84,Order SOWDG24-00058,1507
1342.92,Order SOWDG24-00059,1508
3339.0,Nagy Mihály József,1509
2492283.0,Order SODDG24-00080,1510
55458.75,Order SOB6524-00009,1511
21108.0,Order SOB6524-00012,1512
614480.77,Order SODDG24-00157,1513
4812.0,Invoice PBZ-24-00016,1514
49346.7,Invoice PBZ-24-00024,1515
118389.6,Invoice PBZ-24-00026,1516
91904.4,Invoice PBZ-24-00028,1517
19406.4,Invoice PBZ-24-00049,1518
230474.6,Invoice PBZ-24-00053,1519
67426942.0,Invoice PBZ-24-00054,1520
3389567.0,Invoice PBZ-24-00057,1521
8850922.0,Invoice PBZ-24-00063,1522
5307889.0,Invoice PBZ-24-00069,1523
1963503.0,Invoice PBZ-24-00072,1524
9294612.0,Invoice PBZ-24-00074,1525
9718739.0,Invoice PBZ-24-00075,1526
7575315.0,Invoice PBZ-24-00078,1527
1409065.0,Invoice PBZ-24-00091,1528
9919462.0,Invoice PBZ-24-00093,1529
10062972.0,Invoice PBZ-24-00096,1530
2660950.0,Invoice PBZ-24-00097,1531
782088.04,Invoice PBZ-24-00105,1532
840373.16,Invoice PBZ-24-00120,1533
27187.6,Invoice PBZ-24-00034,1534
168615.0,Invoice PBZ-24-00100,1535
28249.64,Invoice PBZ-24-00027,1536
49541.56,Invoice PBZ-24-00032,1537
168615.0,Credit Memo PBZ-24-00199,1538
840373.16,Credit Memo PBZ-24-00214,1539
9875901.0,Invoice PBZ-24-00098,1540
0.0,Invoice PBZ-24-00050,1541
168616.8,Invoice PBZ-24-00200,1542
840373.16,Invoice PBZ-24-00222,1543
5082.42,Invoice PBZ-24-00655,1544
5076.42,Invoice PBZ-24-00667,1545
1965810.0,Order SODDG24-00063,1546
811139.27,Order SOETH24-00217,1547
7923600.0,Order SOOIL24-00033,1548
7318592.0,Order SOWDG24-00067,1549
16119.0,Order SOOIL24-00089,1550
19406.4,Order SOOIL24-00086,1551
899095.8,Order SOETH24-00058,1552
858785.09,Order SOETH24-00162,1553
12148.2,Invoice PBZ-24-00020,1554
10727.2,Invoice PBZ-24-00021,1555
12964.2,Invoice PBZ-24-00022,1556
10718.0,Invoice PBZ-24-00033,1557
820342.78,Invoice PBZ-24-00111,1558
10556.0,Invoice PBZ-24-00128,1559
9593885.0,Invoice PBZ-24-00135,1560
5636.4,Invoice PBZ-24-00139,1561
3129562.0,Invoice PBZ-24-00142,1562
2586546.0,Invoice PBZ-24-00151,1563
2691536.0,Invoice PBZ-24-00152,1564
2037.86,Invoice PBZ-24-00175,1565
5589.96,Invoice PBZ-24-00137,1566
27755.25,Invoice PBZ-24-00169,1567
1454.64,Invoice PBZ-24-00181,1568
799195.27,Invoice PBZ-24-00216,1569
27755.25,Credit Memo PBZ-24-00600,1570
27755.25,Credit Memo PBZ-24-00608,1571
29459.69,Credit Memo PBZ-24-00672,1572
27755.25,Invoice PBZ-24-00601,1573
14196.75,Invoice PBZ-24-00609,1574
13558.5,Invoice PBZ-24-00610,1575
11600.34,Order SOC5524-00009,1576
1960980.0,Order SODDG24-00064,1577
2036650.0,Order SODDG24-00156,1578
799195.27,Order SOETH24-00185,1579
783149.89,Order SOETH24-00303,1580
10556.0,Order SOGRW24-00020,1581
12964.2,Order SOC5524-00036,1582
4946.04,Invoice PBZ-24-00101,1583
4823.28,Invoice PBZ-24-00102,1584
964572.63,Invoice PBZ-24-00112,1585
10466.0,Invoice PBZ-24-00130,1586
14268.86,Invoice PBZ-24-00134,1587
2448032.0,Invoice PBZ-24-00143,1588
4802.98,Invoice PBZ-24-00146,1589
9582.08,Invoice PBZ-24-00150,1590
2663901.0,Invoice PBZ-24-00155,1591
1082478.0,Invoice PBZ-24-00156,1592
3520440.0,Invoice PBZ-24-00157,1593
3456432.0,Invoice PBZ-24-00158,1594
5363642.0,Invoice PBZ-24-00159,1595
2620162.0,Invoice PBZ-24-00160,1596
4387992.0,Invoice PBZ-24-00164,1597
1651890.0,Invoice PBZ-24-00166,1598
1173810.0,Invoice PBZ-24-00174,1599
796107.11,Invoice PBZ-24-00198,1600
811152.45,Invoice PBZ-24-00645,1601
4873.78,Invoice PBZ-24-00144,1602
18148.2,Invoice PBZ-24-00147,1603
3905.0,Invoice PBZ-24-00179,1604
8479.8,Invoice PBZ-24-00195,1605
763.84,Credit Memo PBZ-24-00103,1606
2998475.0,Invoice PBZ-24-00129,1607
5038.65,Invoice PBZ-24-00656,1608
8479.8,Order SOC5524-00002,1609
2469600.0,Order SODDG24-00095,1610
2772000.0,Order SODDG24-00133,1611
796107.11,Order SOETH24-00335,1612
18148.2,Order SOOIL24-00013,1613
3455112.0,Order SOWDG24-00054,1614
7265516.0,Order SOWDG24-00057,1615
4802.98,Order SODDG24-00068,1616
3799296.0,Order SOHSK24-00028,1617
3408083.0,Invoice PBZ-24-00138,1618
36561.2,Invoice PBZ-24-00149,1619
16772382.0,Invoice PBZ-24-00154,1620
6519037.0,Invoice PBZ-24-00162,1621
16524.0,Invoice PBZ-24-00172,1622
9023.48,Invoice PBZ-24-00182,1623
6480.0,Invoice PBZ-24-00211,1624
8880.0,Invoice PBZ-24-00212,1625
858785.09,Invoice PBZ-24-00217,1626
899095.8,Invoice PBZ-24-00218,1627
761832.78,Invoice PBZ-24-00351,1628
19546.8,Invoice PBZ-24-00171,1629
14760.9,Invoice PBZ-24-00197,1630
9298.4,Invoice PBZ-24-00595,1631
16934.62,Invoice PBZ-24-00136,1632
761832.78,Credit Memo PBZ-24-00362,1633
2956951.0,Invoice PBZ-24-00131,1634
0.0,Invoice PBZ-24-00161,1635
759327.0,Invoice PBZ-24-00363,1636
5643.6,Invoice PBZ-24-00657,1637
5641.52,Invoice PBZ-24-00658,1638
460000.0,Order SODDG24-00073,1639
9298.4,Order SODDG24-00158,1640
19546.8,Order SOOIL24-00039,1641
45184.26,Order SODDG24-00256,1642
796117.35,Order SOETH24-00020,1643
12943700.0,Order SOWBF24-00008,1644
4866.84,Invoice PBZ-24-00107,1645
4898.52,Invoice PBZ-24-00108,1646
4744.08,Invoice PBZ-24-00109,1647
4728.24,Invoice PBZ-24-00110,1648
5445.64,Invoice PBZ-24-00113,1649
5436.92,Invoice PBZ-24-00114,1650
17198.8,Invoice PBZ-24-00115,1651
212055.36,Invoice PBZ-24-00116,1652
2296.96,Invoice PBZ-24-00117,1653
784005.71,Invoice PBZ-24-00118,1654
43804.8,Invoice PBZ-24-00122,1655
29230.5,Invoice PBZ-24-00124,1656
29955.36,Invoice PBZ-24-00127,1657
18925.2,Invoice PBZ-24-00132,1658
5635581.0,Invoice PBZ-24-00141,1659
1431290.0,Invoice PBZ-24-00163,1660
2797096.0,Invoice PBZ-24-00176,1661
3475736.0,Invoice PBZ-24-00178,1662
2624557.0,Invoice PBZ-24-00180,1663
36922.88,Invoice PBZ-24-00185,1664
4748.0,Invoice PBZ-24-00187,1665
19780.8,Invoice PBZ-24-00188,1666
20048.0,Invoice PBZ-24-00190,1667
4417.2,Invoice PBZ-24-00191,1668
761787.63,Invoice PBZ-24-00352,1669
800434.14,Invoice PBZ-24-00357,1670
44339.4,Invoice PBZ-24-00173,1671
7326.72,Invoice PBZ-24-00186,1672
761787.63,Credit Memo PBZ-24-00364,1673
748.2,Credit Memo PBZ-24-00620,1674
749.4,Credit Memo PBZ-24-00621,1675
759282.0,Invoice PBZ-24-00365,1676
5088.86,Invoice PBZ-24-00666,1677
4113550.0,Order SODDG24-00082,1678
4748.0,Order SODDG24-00102,1679
4417.2,Order SODDG24-00154,1680
2236500.0,Order SOWDG24-00053,1681
40112.0,Order SOOIL24-00027,1682
11268.4,Invoice PBZ-24-00126,1683
58848727.0,Invoice PBZ-24-00133,1684
9943376.0,Invoice PBZ-24-00145,1685
138931.2,Invoice PBZ-24-00148,1686
8345615.0,Invoice PBZ-24-00165,1687
11739212.0,Invoice PBZ-24-00167,1688
2362162.0,Invoice PBZ-24-00168,1689
10084046.0,Invoice PBZ-24-00170,1690
3369767.0,Invoice PBZ-24-00183,1691
9530.88,Invoice PBZ-24-00184,1692
2688372.0,Invoice PBZ-24-00189,1693
9858070.0,Invoice PBZ-24-00192,1694
2685760.0,Invoice PBZ-24-00193,1695
752297.0,Invoice PBZ-24-00194,1696
1064042.0,Invoice PBZ-24-00196,1697
8112189.0,Invoice PBZ-24-00202,1698
9148858.0,Invoice PBZ-24-00210,1699
84116.03,Invoice PBZ-24-00342,1700
2242058.0,Invoice PBZ-24-00348,1701
17497.89,Invoice PBZ-24-00505,1702
297290.6,Invoice PBZ-24-00140,1703
53895.6,Invoice PBZ-24-00153,1704
57535.8,Invoice PBZ-24-00177,1705
44078.4,Invoice PBZ-24-00201,1706
34360.74,Invoice PBZ-24-00125,1707
56076.85,Invoice PBZ-24-00123,1708
862999.75,Order SOETH24-00157,1709
83857.88,Order SOETH24-00289,1710
15524520.0,Order SOOIL24-00043,1711
138931.2,Order SOOIL24-00079,1712
898709.76,Order SOETH24-00059,1713
772881.56,Order SOETH24-00138,1714
11720.0,Invoice PBZ-24-00121,1715
18308.4,Invoice PBZ-24-00203,1716
249533.47,Invoice PBZ-24-00213,1717
783149.89,Invoice PBZ-24-00215,1718
796117.35,Invoice PBZ-24-00253,1719
13477.75,Invoice PBZ-24-00256,1720
2966415.0,Invoice PBZ-24-00258,1721
2626817.0,Invoice PBZ-24-00260,1722
9977323.0,Invoice PBZ-24-00262,1723
2677406.0,Invoice PBZ-24-00264,1724
754395.0,Invoice PBZ-24-00276,1725
1217981.0,Invoice PBZ-24-00279,1726
1416036.0,Invoice PBZ-24-00283,1727
5359.2,Invoice PBZ-24-00298,1728
4064146.0,Invoice PBZ-24-00300,1729
1241.0,Invoice PBZ-24-00319,1730
2570.0,Invoice PBZ-24-00320,1731
2031.58,Invoice PBZ-24-00321,1732
27703.5,Invoice PBZ-24-00332,1733
5227.2,Invoice PBZ-24-00340,1734
4924.56,Invoice PBZ-24-00286,1735
18544.4,Invoice PBZ-24-00296,1736
5083.31,Invoice PBZ-24-00659,1737
5038.72,Invoice PBZ-24-00661,1738
9194480.0,Order SOC5524-00012,1739
8314380.0,Order SODDG24-00055,1740
5865230.0,Order SODDG24-00061,1741
2335760.0,Order SODDG24-00094,1742
34879.92,Order SODDG24-00140,1743
932864.93,Order SOETH24-00113,1744
70591.0,Order SOOIL24-00064,1745
1186372.0,Order SOPWF24-00001,1746
11512520.0,Order SOWDG24-00031,1747
2540.16,Order SOWDG24-00066,1748
27703.5,Credit Memo SCVI24-00057,1749
4946.04,Invoice PBZ-24-00219,1750
4783.68,Invoice PBZ-24-00220,1751
4942.08,Invoice PBZ-24-00221,1752
4870.8,Invoice PBZ-24-00223,1753
6061415.0,Invoice PBZ-24-00268,1754
2420214.0,Invoice PBZ-24-00271,1755
5539.6,Invoice PBZ-24-00305,1756
4389.48,Invoice PBZ-24-00307,1757
16659.0,Invoice PBZ-24-00314,1758
19461.6,Invoice PBZ-24-00316,1759
3647.46,Invoice PBZ-24-00323,1760
21454.2,Invoice PBZ-24-00331,1761
891647.66,Invoice PBZ-24-00370,1762
37205.3,Invoice PBZ-24-00289,1763
15941.0,Invoice PBZ-24-00292,1764
4442.4,Invoice PBZ-24-00308,1765
5696.52,Invoice PBZ-24-00312,1766
4770.5,Invoice PBZ-24-00313,1767
15055.2,Invoice PBZ-24-00315,1768
190.8,Credit Memo PBZ-24-00393,1769
10466.46,Credit Memo PBZ-24-00671,1770
290779.0,Invoice PBZ-24-00343,1771
15272.0,Order SODDG24-00076,1772
4770.5,Order SODDG24-00091,1773
8201664.0,Order SODDG24-00155,1774
26407.0,Order SOGRW24-00022,1775
19461.6,Order SOOIL24-00083,1776
4588.0,Order SOWDG24-00052,1777
17125.36,Invoice PBZ-24-00226,1778
5445.64,Invoice PBZ-24-00227,1779
2308.6,Invoice PBZ-24-00229,1780
4807.44,Invoice PBZ-24-00235,1781
4759.92,Invoice PBZ-24-00236,1782
898709.76,Invoice PBZ-24-00242,1783
7767815.0,Invoice PBZ-24-00257,1784
2275484.0,Invoice PBZ-24-00270,1785
2914313.0,Invoice PBZ-24-00273,1786
1235774.0,Invoice PBZ-24-00275,1787
7814305.0,Invoice PBZ-24-00280,1788
6796.8,Invoice PBZ-24-00317,1789
17964.6,Invoice PBZ-24-00318,1790
13232.04,Invoice PBZ-24-00322,1791
2828.34,Invoice PBZ-24-00324,1792
30928.0,Invoice PBZ-24-00329,1793
772881.56,Invoice PBZ-24-00344,1794
319361.63,Invoice PBZ-24-00356,1795
10353.2,Invoice PBZ-24-00506,1796
2613292.0,Invoice PBZ-24-00628,1797
25030.82,Invoice PBZ-24-00284,1798
3176.78,Invoice PBZ-24-00291,1799
14257.54,Invoice PBZ-24-00310,1800
23010.19,Invoice PBZ-24-00285,1801
749.4,Credit Memo PBZ-24-00619,1802
5641.18,Invoice PBZ-24-00660,1803
5085.98,Invoice PBZ-24-00663,1804
97162.56,Order SODDG24-00084,1805
973050.0,Order SODDG24-00106,1806
10353.2,Order SODDG24-00114,1807
14123.52,Order SODDG24-00131,1808
24192.0,Order SODDG24-00135,1809
23010.18,Order SODDG24-00243,1810
806715.27,Order SOETH24-00307,1811
20362.0,Order SOGRW24-00003,1812
4605.56,Order SOHSK24-00014,1813
14093190.0,Order SOWDG24-00024,1814
4282.98,Order SOWDG24-00032,1815
2501.4,Order SOWDG24-00064,1816
21454.2,Order SOC5524-00038,1817
242274.34,Order SODDG24-00148,1818
7144200.0,Order SOHSK24-00019,1819
4839.12,Invoice PBZ-24-00237,1820
5445.64,Invoice PBZ-24-00238,1821
858735.0,Invoice PBZ-24-00241,1822
19706783.0,Invoice PBZ-24-00259,1823
7595972.0,Invoice PBZ-24-00267,1824
3151061.0,Invoice PBZ-24-00281,1825
2976448.0,Invoice PBZ-24-00293,1826
2493112.0,Invoice PBZ-24-00294,1827
9547860.0,Invoice PBZ-24-00295,1828
3288229.0,Invoice PBZ-24-00299,1829
1024100.0,Invoice PBZ-24-00303,1830
7076.16,Invoice PBZ-24-00325,1831
627484.39,Invoice PBZ-24-00326,1832
8769.6,Invoice PBZ-24-00327,1833
4651.3,Invoice PBZ-24-00328,1834
19164.6,Invoice PBZ-24-00334,1835
27116.8,Invoice PBZ-24-00346,1836
126395.5,Invoice PBZ-24-00272,1837
53997.7,Invoice PBZ-24-00369,1838
858735.0,Credit Memo PBZ-24-00243,1839
858735.0,Credit Memo PBZ-24-00350,1840
4411.7,Credit Memo PBZ-24-00613,1841
749.4,Credit Memo PBZ-24-00618,1842
3016929.0,Invoice PBZ-24-00301,1843
0.0,Invoice PBZ-24-00239,1844
0.0,Invoice PBZ-24-00240,1845
858735.0,Invoice PBZ-24-00333,1846
8687.6,Order SOB6524-00013,1847
6083.98,Order SOC5524-00013,1848
2343660.0,Order SODDG24-00099,1849
2453371.0,Order SODDG24-00126,1850
137900.0,Order SODDG24-00226,1851
868197.27,Order SOETH24-00158,1852
149559.68,Order SOETH24-00290,1853
10566.0,Order SOGRW24-00002,1854
38653.2,Order SOOIL24-00002,1855
7518000.0,Order SOOIL24-00012,1856
9535980.0,Order SOWDG24-00034,1857
806378.0,Order SOWDG24-00040,1858
763596.45,Order SOETH24-00365,1859
668170.0,"Déli-Farm PBZ-23-05911, VP23-21195 opening correction FX gain",1860
932864.93,Invoice PBZ-24-00254,1861
24012487.0,Invoice PBZ-24-00255,1862
8858221.0,Invoice PBZ-24-00263,1863
4131145.0,Invoice PBZ-24-00265,1864
33768396.0,Invoice PBZ-24-00266,1865
5951271.0,Invoice PBZ-24-00274,1866
5787200.0,Invoice PBZ-24-00278,1867
15227484.0,Invoice PBZ-24-00287,1868
2260788.0,Invoice PBZ-24-00288,1869
5917448.0,Invoice PBZ-24-00290,1870
141224.0,Invoice PBZ-24-00297,1871
2225497.0,Invoice PBZ-24-00302,1872
3400002.0,Invoice PBZ-24-00304,1873
1226028.0,Invoice PBZ-24-00306,1874
12816.72,Invoice PBZ-24-00330,1875
